week,idade,vacina,ordem,state,n
2022-01-29,11,Pfizer,2,TO,543
2022-01-29,11,Pfizer,3,AC,5
2022-01-29,11,Pfizer,3,AL,140
2022-01-29,11,Pfizer,3,AM,88
2022-01-29,11,Pfizer,3,AP,13
2022-01-29,11,Pfizer,3,BA,667
2022-01-29,11,Pfizer,3,CE,269
2022-01-29,11,Pfizer,3,DF,61
2022-01-29,11,Pfizer,3,ES,67
2022-01-29,11,Pfizer,3,GO,128
2022-01-29,11,Pfizer,3,MA,96
2022-01-29,11,Pfizer,3,MG,1446
2022-01-29,11,Pfizer,3,MS,34
2022-01-29,11,Pfizer,3,MT,58
2022-01-29,11,Pfizer,3,PA,52
2022-01-29,11,Pfizer,3,PB,298
2022-01-29,11,Pfizer,3,PE,542
2022-01-29,11,Pfizer,3,PI,373
2022-01-29,11,Pfizer,3,PR,765
2022-01-29,11,Pfizer,3,RJ,354
2022-01-29,11,Pfizer,3,RN,104
2022-01-29,11,Pfizer,3,RO,19
2022-01-29,11,Pfizer,3,RR,4
2022-01-29,11,Pfizer,3,RS,546
2022-01-29,11,Pfizer,3,SC,189
2022-01-29,11,Pfizer,3,SE,153
2022-01-29,11,Pfizer,3,SP,23
2022-01-29,11,Pfizer,3,TO,34
2022-01-29,11,Pfizer,4,AC,0
2022-01-29,11,Pfizer,4,AL,0
2022-01-29,11,Pfizer,4,AM,1
2022-01-29,11,Pfizer,4,AP,0
2022-01-29,11,Pfizer,4,BA,6
2022-01-29,11,Pfizer,4,CE,3
2022-01-29,11,Pfizer,4,DF,0
2022-01-29,11,Pfizer,4,ES,1
2022-01-29,11,Pfizer,4,GO,0
2022-01-29,11,Pfizer,4,MA,2
2022-01-29,11,Pfizer,4,MG,8
2022-01-29,11,Pfizer,4,MS,0
2022-01-29,11,Pfizer,4,MT,1
2022-01-29,11,Pfizer,4,PA,0
2022-01-29,11,Pfizer,4,PB,1
2022-01-29,11,Pfizer,4,PE,1
2022-01-29,11,Pfizer,4,PI,2
2022-01-29,11,Pfizer,4,PR,2
2022-01-29,11,Pfizer,4,RJ,2
2022-01-29,11,Pfizer,4,RN,1
2022-01-29,11,Pfizer,4,RO,0
2022-01-29,11,Pfizer,4,RS,4
2022-01-29,11,Pfizer,4,SC,1
2022-01-29,11,Pfizer,4,SE,1
2022-01-29,11,Pfizer,4,SP,0
2022-01-29,11,Pfizer,4,TO,0
2022-01-29,11,Pfizer,5,BA,0
2022-01-29,11,Pfizer,5,ES,0
2022-01-29,11,Pfizer,5,MG,0
2022-01-29,11,Pfizer,5,PA,0
2022-01-29,11,Pfizer,5,PB,0
2022-01-29,11,Pfizer,5,PR,0
2022-01-29,11,Pfizer,5,RJ,0
2022-01-29,11,Pfizer,5,RN,0
2022-01-29,11,Pfizer,5,RS,0
2022-01-29,11,Pfizer,5,SP,0
2022-02-05,5,Coronavac,1,AC,0
2022-02-05,5,Coronavac,1,AL,0
2022-02-05,5,Coronavac,1,AM,0
2022-02-05,5,Coronavac,1,AP,0
2022-02-05,5,Coronavac,1,BA,0
2022-02-05,5,Coronavac,1,CE,0
2022-02-05,5,Coronavac,1,DF,0
2022-02-05,5,Coronavac,1,ES,0
2022-02-05,5,Coronavac,1,GO,0
2022-02-05,5,Coronavac,1,MA,0
2022-02-05,5,Coronavac,1,MG,0
2022-02-05,5,Coronavac,1,MS,0
2022-02-05,5,Coronavac,1,MT,0
2022-02-05,5,Coronavac,1,PA,0
2022-02-05,5,Coronavac,1,PB,0
2022-02-05,5,Coronavac,1,PE,0
2022-02-05,5,Coronavac,1,PI,0
2022-02-05,5,Coronavac,1,PR,0
2022-02-05,5,Coronavac,1,RJ,0
2022-02-05,5,Coronavac,1,RN,0
2022-02-05,5,Coronavac,1,RO,0
2022-02-05,5,Coronavac,1,RR,0
2022-02-05,5,Coronavac,1,RS,0
2022-02-05,5,Coronavac,1,SC,0
2022-02-05,5,Coronavac,1,SE,0
2022-02-05,5,Coronavac,1,SP,0
2022-02-05,5,Coronavac,1,TO,0
2022-02-05,5,Coronavac,2,AC,0
2022-02-05,5,Coronavac,2,AL,0
2022-02-05,5,Coronavac,2,AM,0
2022-02-05,5,Coronavac,2,AP,0
2022-02-05,5,Coronavac,2,BA,0
2022-02-05,5,Coronavac,2,CE,0
2022-02-05,5,Coronavac,2,DF,0
2022-02-05,5,Coronavac,2,ES,0
2022-02-05,5,Coronavac,2,GO,0
2022-02-05,5,Coronavac,2,MA,0
2022-02-05,5,Coronavac,2,MG,0
2022-02-05,5,Coronavac,2,MS,0
2022-02-05,5,Coronavac,2,MT,0
2022-02-05,5,Coronavac,2,PA,0
2022-02-05,5,Coronavac,2,PB,0
2022-02-05,5,Coronavac,2,PE,0
2022-02-05,5,Coronavac,2,PI,0
2022-02-05,5,Coronavac,2,PR,0
2022-02-05,5,Coronavac,2,RJ,0
2022-02-05,5,Coronavac,2,RN,0
2022-02-05,5,Coronavac,2,RO,0
2022-02-05,5,Coronavac,2,RR,0
2022-02-05,5,Coronavac,2,RS,0
2022-02-05,5,Coronavac,2,SC,0
2022-02-05,5,Coronavac,2,SE,0
2022-02-05,5,Coronavac,2,SP,0
2022-02-05,5,Coronavac,2,TO,0
2022-02-05,5,Coronavac,3,AC,0
2022-02-05,5,Coronavac,3,AL,0
2022-02-05,5,Coronavac,3,AM,0
2022-02-05,5,Coronavac,3,AP,0
2022-02-05,5,Coronavac,3,BA,0
2022-02-05,5,Coronavac,3,CE,0
2022-02-05,5,Coronavac,3,DF,0
2022-02-05,5,Coronavac,3,ES,0
2022-02-05,5,Coronavac,3,GO,0
2022-02-05,5,Coronavac,3,MA,0
2022-02-05,5,Coronavac,3,MG,0
2022-02-05,5,Coronavac,3,MS,0
2022-02-05,5,Coronavac,3,MT,0
2022-02-05,5,Coronavac,3,PA,0
2022-02-05,5,Coronavac,3,PB,0
2022-02-05,5,Coronavac,3,PE,0
2022-02-05,5,Coronavac,3,PI,0
2022-02-05,5,Coronavac,3,PR,0
2022-02-05,5,Coronavac,3,RJ,0
2022-02-05,5,Coronavac,3,RN,0
2022-02-05,5,Coronavac,3,RO,0
2022-02-05,5,Coronavac,3,RR,0
2022-02-05,5,Coronavac,3,RS,0
2022-02-05,5,Coronavac,3,SC,0
2022-02-05,5,Coronavac,3,SE,0
2022-02-05,5,Coronavac,3,SP,0
2022-02-05,5,Coronavac,3,TO,0
2022-02-05,5,Coronavac,4,AC,0
2022-02-05,5,Coronavac,4,AL,0
2022-02-05,5,Coronavac,4,AM,0
2022-02-05,5,Coronavac,4,AP,0
2022-02-05,5,Coronavac,4,BA,0
2022-02-05,5,Coronavac,4,CE,0
2022-02-05,5,Coronavac,4,DF,0
2022-02-05,5,Coronavac,4,ES,0
2022-02-05,5,Coronavac,4,GO,0
2022-02-05,5,Coronavac,4,MA,0
2022-02-05,5,Coronavac,4,MG,0
2022-02-05,5,Coronavac,4,MS,0
2022-02-05,5,Coronavac,4,MT,0
2022-02-05,5,Coronavac,4,PA,0
2022-02-05,5,Coronavac,4,PB,0
2022-02-05,5,Coronavac,4,PE,0
2022-02-05,5,Coronavac,4,PI,0
2022-02-05,5,Coronavac,4,PR,0
2022-02-05,5,Coronavac,4,RJ,0
2022-02-05,5,Coronavac,4,RN,0
2022-02-05,5,Coronavac,4,RO,0
2022-02-05,5,Coronavac,4,RS,0
2022-02-05,5,Coronavac,4,SC,0
2022-02-05,5,Coronavac,4,SE,0
2022-02-05,5,Coronavac,4,SP,0
2022-02-05,5,Coronavac,4,TO,0
2022-02-05,5,Coronavac,5,BA,0
2022-02-05,5,Coronavac,5,ES,0
2022-02-05,5,Coronavac,5,MG,0
2022-02-05,5,Coronavac,5,PA,0
2022-02-05,5,Coronavac,5,PB,0
2022-02-05,5,Coronavac,5,PR,0
2022-02-05,5,Coronavac,5,RJ,0
2022-02-05,5,Coronavac,5,RN,0
2022-02-05,5,Coronavac,5,RS,0
2022-02-05,5,Coronavac,5,SP,0
2022-02-05,5,Pfizer,1,AC,0
2022-02-05,5,Pfizer,1,AL,0
2022-02-05,5,Pfizer,1,AM,0
2022-02-05,5,Pfizer,1,AP,0
2022-02-05,5,Pfizer,1,BA,0
2022-02-05,5,Pfizer,1,CE,0
2022-02-05,5,Pfizer,1,DF,0
2022-02-05,5,Pfizer,1,ES,0
2022-02-05,5,Pfizer,1,GO,0
2022-02-05,5,Pfizer,1,MA,0
2022-02-05,5,Pfizer,1,MG,0
2022-02-05,5,Pfizer,1,MS,0
2022-02-05,5,Pfizer,1,MT,0
2022-02-05,5,Pfizer,1,PA,0
2022-02-05,5,Pfizer,1,PB,0
2022-02-05,5,Pfizer,1,PE,0
2022-02-05,5,Pfizer,1,PI,0
2022-02-05,5,Pfizer,1,PR,0
2022-02-05,5,Pfizer,1,RJ,0
2022-02-05,5,Pfizer,1,RN,0
2022-02-05,5,Pfizer,1,RO,0
2022-02-05,5,Pfizer,1,RR,0
2022-02-05,5,Pfizer,1,RS,0
2022-02-05,5,Pfizer,1,SC,0
2022-02-05,5,Pfizer,1,SE,0
2022-02-05,5,Pfizer,1,SP,0
2022-02-05,5,Pfizer,1,TO,0
2022-02-05,5,Pfizer,2,AC,0
2022-02-05,5,Pfizer,2,AL,0
2022-02-05,5,Pfizer,2,AM,0
2022-02-05,5,Pfizer,2,AP,0
2022-02-05,5,Pfizer,2,BA,0
2022-02-05,5,Pfizer,2,CE,0
2022-02-05,5,Pfizer,2,DF,0
2022-02-05,5,Pfizer,2,ES,0
2022-02-05,5,Pfizer,2,GO,0
2022-02-05,5,Pfizer,2,MA,0
2022-02-05,5,Pfizer,2,MG,0
2022-02-05,5,Pfizer,2,MS,0
2022-02-05,5,Pfizer,2,MT,0
2022-02-05,5,Pfizer,2,PA,0
2022-02-05,5,Pfizer,2,PB,0
2022-02-05,5,Pfizer,2,PE,0
2022-02-05,5,Pfizer,2,PI,0
2022-02-05,5,Pfizer,2,PR,0
2022-02-05,5,Pfizer,2,RJ,0
2022-02-05,5,Pfizer,2,RN,0
2022-02-05,5,Pfizer,2,RO,0
2022-02-05,5,Pfizer,2,RR,0
2022-02-05,5,Pfizer,2,RS,0
2022-02-05,5,Pfizer,2,SC,0
2022-02-05,5,Pfizer,2,SE,0
2022-02-05,5,Pfizer,2,SP,0
2022-02-05,5,Pfizer,2,TO,0
2022-02-05,5,Pfizer,3,AC,0
2022-02-05,5,Pfizer,3,AL,0
2022-02-05,5,Pfizer,3,AM,0
2022-02-05,5,Pfizer,3,AP,0
2022-02-05,5,Pfizer,3,BA,0
2022-02-05,5,Pfizer,3,CE,0
2022-02-05,5,Pfizer,3,DF,0
2022-02-05,5,Pfizer,3,ES,0
2022-02-05,5,Pfizer,3,GO,0
2022-02-05,5,Pfizer,3,MA,0
2022-02-05,5,Pfizer,3,MG,0
2022-02-05,5,Pfizer,3,MS,0
2022-02-05,5,Pfizer,3,MT,0
2022-02-05,5,Pfizer,3,PA,0
2022-02-05,5,Pfizer,3,PB,0
2022-02-05,5,Pfizer,3,PE,0
2022-02-05,5,Pfizer,3,PI,0
2022-02-05,5,Pfizer,3,PR,0
2022-02-05,5,Pfizer,3,RJ,0
2022-02-05,5,Pfizer,3,RN,0
2022-02-05,5,Pfizer,3,RO,0
2022-02-05,5,Pfizer,3,RR,0
2022-02-05,5,Pfizer,3,RS,0
2022-02-05,5,Pfizer,3,SC,0
2022-02-05,5,Pfizer,3,SE,0
2022-02-05,5,Pfizer,3,SP,0
2022-02-05,5,Pfizer,3,TO,0
2022-02-05,5,Pfizer,4,AC,0
2022-02-05,5,Pfizer,4,AL,0
2022-02-05,5,Pfizer,4,AM,0
2022-02-05,5,Pfizer,4,AP,0
2022-02-05,5,Pfizer,4,BA,0
2022-02-05,5,Pfizer,4,CE,0
2022-02-05,5,Pfizer,4,DF,0
2022-02-05,5,Pfizer,4,ES,0
2022-02-05,5,Pfizer,4,GO,0
2022-02-05,5,Pfizer,4,MA,0
2022-02-05,5,Pfizer,4,MG,0
2022-02-05,5,Pfizer,4,MS,0
2022-02-05,5,Pfizer,4,MT,0
2022-02-05,5,Pfizer,4,PA,0
2022-02-05,5,Pfizer,4,PB,0
2022-02-05,5,Pfizer,4,PE,0
2022-02-05,5,Pfizer,4,PI,0
2022-02-05,5,Pfizer,4,PR,0
2022-02-05,5,Pfizer,4,RJ,0
2022-02-05,5,Pfizer,4,RN,0
2022-02-05,5,Pfizer,4,RO,0
2022-02-05,5,Pfizer,4,RS,0
2022-02-05,5,Pfizer,4,SC,0
2022-02-05,5,Pfizer,4,SE,0
2022-02-05,5,Pfizer,4,SP,0
2022-02-05,5,Pfizer,4,TO,0
2022-02-05,5,Pfizer,5,BA,0
2022-02-05,5,Pfizer,5,ES,0
2022-02-05,5,Pfizer,5,MG,0
2022-02-05,5,Pfizer,5,PA,0
2022-02-05,5,Pfizer,5,PB,0
2022-02-05,5,Pfizer,5,PR,0
2022-02-05,5,Pfizer,5,RJ,0
2022-02-05,5,Pfizer,5,RN,0
2022-02-05,5,Pfizer,5,RS,0
2022-02-05,5,Pfizer,5,SP,0
2022-02-05,6,Coronavac,1,AC,109
2022-02-05,6,Coronavac,1,AL,762
2022-02-05,6,Coronavac,1,AM,3192
2022-02-05,6,Coronavac,1,AP,518
2022-02-05,6,Coronavac,1,BA,3783
2022-02-05,6,Coronavac,1,CE,5025
2022-02-05,6,Coronavac,1,DF,2041
2022-02-05,6,Coronavac,1,ES,2631
2022-02-05,6,Coronavac,1,GO,1626
2022-02-05,6,Coronavac,1,MA,2149
2022-02-05,6,Coronavac,1,MG,6688
2022-02-05,6,Coronavac,1,MS,1052
2022-02-05,6,Coronavac,1,MT,1086
2022-02-05,6,Coronavac,1,PA,2595
2022-02-05,6,Coronavac,1,PB,1500
2022-02-05,6,Coronavac,1,PE,4394
2022-02-05,6,Coronavac,1,PI,1313
2022-02-05,6,Coronavac,1,PR,8458
2022-02-05,6,Coronavac,1,RJ,20672
2022-02-05,6,Coronavac,1,RN,2261
2022-02-05,6,Coronavac,1,RO,28
2022-02-05,6,Coronavac,1,RR,231
2022-02-05,6,Coronavac,1,RS,6064
2022-02-05,6,Coronavac,1,SC,1865
2022-02-05,6,Coronavac,1,SE,1182
2022-02-05,6,Coronavac,1,SP,118224
2022-02-05,6,Coronavac,1,TO,321
2022-02-05,6,Coronavac,2,AC,55
2022-02-05,6,Coronavac,2,AL,535
2022-02-05,6,Coronavac,2,AM,1865
2022-02-05,6,Coronavac,2,AP,248
2022-02-05,6,Coronavac,2,BA,2491
2022-02-05,6,Coronavac,2,CE,3507
2022-02-05,6,Coronavac,2,DF,1226
2022-02-05,6,Coronavac,2,ES,1966
2022-02-05,6,Coronavac,2,GO,1190
2022-02-05,6,Coronavac,2,MA,1077
2022-02-05,6,Coronavac,2,MG,4644
2022-02-05,6,Coronavac,2,MS,560
2022-02-05,6,Coronavac,2,MT,603
2022-02-05,6,Coronavac,2,PA,1534
2022-02-05,6,Coronavac,2,PB,944
2022-02-05,6,Coronavac,2,PE,3129
2022-02-05,6,Coronavac,2,PI,1005
2022-02-05,6,Coronavac,2,PR,6469
2022-02-05,6,Coronavac,2,RJ,11662
2022-02-05,6,Coronavac,2,RN,1643
2022-02-05,6,Coronavac,2,RO,12
2022-02-05,6,Coronavac,2,RR,85
2022-02-05,6,Coronavac,2,RS,4396
2022-02-05,6,Coronavac,2,SC,1117
2022-02-05,6,Coronavac,2,SE,861
2022-02-05,6,Coronavac,2,SP,1034
2022-02-05,6,Coronavac,2,TO,177
2022-02-05,6,Coronavac,3,AC,0
2022-02-05,6,Coronavac,3,AL,0
2022-02-05,6,Coronavac,3,AM,3
2022-02-05,6,Coronavac,3,AP,0
2022-02-05,6,Coronavac,3,BA,4
2022-02-05,6,Coronavac,3,CE,25
2022-02-05,6,Coronavac,3,DF,1
2022-02-05,6,Coronavac,3,ES,5
2022-02-05,6,Coronavac,3,GO,1
2022-02-05,6,Coronavac,3,MA,2
2022-02-05,6,Coronavac,3,MG,9
2022-02-05,6,Coronavac,3,MS,1
2022-02-05,6,Coronavac,3,MT,3
2022-02-05,6,Coronavac,3,PA,0
2022-02-05,6,Coronavac,3,PB,0
2022-02-05,6,Coronavac,3,PE,2
2022-02-05,6,Coronavac,3,PI,3
2022-02-05,6,Coronavac,3,PR,6
2022-02-05,6,Coronavac,3,RJ,35
2022-02-05,6,Coronavac,3,RN,20
2022-02-05,6,Coronavac,3,RO,1
2022-02-05,6,Coronavac,3,RR,0
2022-02-05,6,Coronavac,3,RS,12
2022-02-05,6,Coronavac,3,SC,2
2022-02-05,6,Coronavac,3,SE,8
2022-02-05,6,Coronavac,3,SP,6
2022-02-05,6,Coronavac,3,TO,2
2022-02-05,6,Coronavac,4,AC,0
2022-02-05,6,Coronavac,4,AL,0
2022-02-05,6,Coronavac,4,AM,0
2022-02-05,6,Coronavac,4,AP,0
2022-02-05,6,Coronavac,4,BA,0
2022-02-05,6,Coronavac,4,CE,0
2022-02-05,6,Coronavac,4,DF,0
2022-02-05,6,Coronavac,4,ES,0
2022-02-05,6,Coronavac,4,GO,0
2022-02-05,6,Coronavac,4,MA,0
2022-02-05,6,Coronavac,4,MG,0
2022-02-05,6,Coronavac,4,MS,0
2022-02-05,6,Coronavac,4,MT,0
2022-02-05,6,Coronavac,4,PA,0
2022-02-05,6,Coronavac,4,PB,0
2022-02-05,6,Coronavac,4,PE,0
2022-02-05,6,Coronavac,4,PI,0
2022-02-05,6,Coronavac,4,PR,1
2022-02-05,6,Coronavac,4,RJ,0
2022-02-05,6,Coronavac,4,RN,0
2022-02-05,6,Coronavac,4,RO,0
2022-02-05,6,Coronavac,4,RS,1
2022-02-05,6,Coronavac,4,SC,0
2022-02-05,6,Coronavac,4,SE,0
2022-02-05,6,Coronavac,4,SP,0
2022-02-05,6,Coronavac,4,TO,1
2022-02-05,6,Coronavac,5,BA,0
2022-02-05,6,Coronavac,5,ES,0
2022-02-05,6,Coronavac,5,MG,0
2022-02-05,6,Coronavac,5,PA,0
2022-02-05,6,Coronavac,5,PB,0
2022-02-05,6,Coronavac,5,PR,0
2022-02-05,6,Coronavac,5,RJ,0
2022-02-05,6,Coronavac,5,RN,0
2022-02-05,6,Coronavac,5,RS,0
2022-02-05,6,Coronavac,5,SP,0
2022-02-05,6,Pfizer,1,AC,278
2022-02-05,6,Pfizer,1,AL,1568
2022-02-05,6,Pfizer,1,AM,682
2022-02-05,6,Pfizer,1,AP,227
2022-02-05,6,Pfizer,1,BA,4917
2022-02-05,6,Pfizer,1,CE,1807
2022-02-05,6,Pfizer,1,DF,410
2022-02-05,6,Pfizer,1,ES,388
2022-02-05,6,Pfizer,1,GO,3376
2022-02-05,6,Pfizer,1,MA,2998
2022-02-05,6,Pfizer,1,MG,6434
2022-02-05,6,Pfizer,1,MS,1156
2022-02-05,6,Pfizer,1,MT,1278
2022-02-05,6,Pfizer,1,PA,2232
2022-02-05,6,Pfizer,1,PB,1535
2022-02-05,6,Pfizer,1,PE,3261
2022-02-05,6,Pfizer,1,PI,746
2022-02-05,6,Pfizer,1,PR,1701
2022-02-05,6,Pfizer,1,RJ,5881
2022-02-05,6,Pfizer,1,RN,1350
2022-02-05,6,Pfizer,1,RO,602
2022-02-05,6,Pfizer,1,RR,166
2022-02-05,6,Pfizer,1,RS,1277
2022-02-05,6,Pfizer,1,SC,3276
2022-02-05,6,Pfizer,1,SE,1027
2022-02-05,6,Pfizer,1,SP,10576
2022-02-05,6,Pfizer,1,TO,435
2022-02-05,6,Pfizer,2,AC,103
2022-02-05,6,Pfizer,2,AL,928
2022-02-05,6,Pfizer,2,AM,382
2022-02-05,6,Pfizer,2,AP,91
2022-02-05,6,Pfizer,2,BA,2545
2022-02-05,6,Pfizer,2,CE,792
2022-02-05,6,Pfizer,2,DF,223
2022-02-05,6,Pfizer,2,ES,271
2022-02-05,6,Pfizer,2,GO,2008
2022-02-05,6,Pfizer,2,MA,1541
2022-02-05,6,Pfizer,2,MG,4132
2022-02-05,6,Pfizer,2,MS,496
2022-02-05,6,Pfizer,2,MT,633
2022-02-05,6,Pfizer,2,PA,911
2022-02-05,6,Pfizer,2,PB,681
2022-02-05,6,Pfizer,2,PE,1839
2022-02-05,6,Pfizer,2,PI,517
2022-02-05,6,Pfizer,2,PR,1155
2022-02-05,6,Pfizer,2,RJ,3018
2022-02-05,6,Pfizer,2,RN,743
2022-02-05,6,Pfizer,2,RO,281
2022-02-05,6,Pfizer,2,RR,65
2022-02-05,6,Pfizer,2,RS,803
2022-02-05,6,Pfizer,2,SC,1805
2022-02-05,6,Pfizer,2,SE,666
2022-02-05,6,Pfizer,2,SP,119
2022-02-05,6,Pfizer,2,TO,251
2022-02-05,6,Pfizer,3,AC,0
2022-02-05,6,Pfizer,3,AL,0
2022-02-05,6,Pfizer,3,AM,0
2022-02-05,6,Pfizer,3,AP,1
2022-02-05,6,Pfizer,3,BA,5
2022-02-05,6,Pfizer,3,CE,3
2022-02-05,6,Pfizer,3,DF,0
2022-02-05,6,Pfizer,3,ES,1
2022-02-05,6,Pfizer,3,GO,7
2022-02-05,6,Pfizer,3,MA,4
2022-02-05,6,Pfizer,3,MG,8
2022-02-05,6,Pfizer,3,MS,0
2022-02-05,6,Pfizer,3,MT,3
2022-02-05,6,Pfizer,3,PA,3
2022-02-05,6,Pfizer,3,PB,1
2022-02-05,6,Pfizer,3,PE,3
2022-02-05,6,Pfizer,3,PI,4
2022-02-05,6,Pfizer,3,PR,2
2022-02-05,6,Pfizer,3,RJ,9
2022-02-05,6,Pfizer,3,RN,6
2022-02-05,6,Pfizer,3,RO,0
2022-02-05,6,Pfizer,3,RR,1
2022-02-05,6,Pfizer,3,RS,2
2022-02-05,6,Pfizer,3,SC,3
2022-02-05,6,Pfizer,3,SE,0
2022-02-05,6,Pfizer,3,SP,1
2022-02-05,6,Pfizer,3,TO,0
2022-02-05,6,Pfizer,4,AC,0
2022-02-05,6,Pfizer,4,AL,0
2022-02-05,6,Pfizer,4,AM,0
2022-02-05,6,Pfizer,4,AP,0
2022-02-05,6,Pfizer,4,BA,0
2022-02-05,6,Pfizer,4,CE,0
2022-02-05,6,Pfizer,4,DF,0
2022-02-05,6,Pfizer,4,ES,0
2022-02-05,6,Pfizer,4,GO,0
2022-02-05,6,Pfizer,4,MA,0
2022-02-05,6,Pfizer,4,MG,0
2022-02-05,6,Pfizer,4,MS,0
2022-02-05,6,Pfizer,4,MT,0
2022-02-05,6,Pfizer,4,PA,0
2022-02-05,6,Pfizer,4,PB,0
2022-02-05,6,Pfizer,4,PE,0
2022-02-05,6,Pfizer,4,PI,0
2022-02-05,6,Pfizer,4,PR,0
2022-02-05,6,Pfizer,4,RJ,0
2022-02-05,6,Pfizer,4,RN,0
2022-02-05,6,Pfizer,4,RO,0
2022-02-05,6,Pfizer,4,RS,0
2022-02-05,6,Pfizer,4,SC,0
2022-02-05,6,Pfizer,4,SE,0
2022-02-05,6,Pfizer,4,SP,0
2022-02-05,6,Pfizer,4,TO,0
2022-02-05,6,Pfizer,5,BA,0
2022-02-05,6,Pfizer,5,ES,0
2022-02-05,6,Pfizer,5,MG,0
2022-02-05,6,Pfizer,5,PA,0
2022-02-05,6,Pfizer,5,PB,0
2022-02-05,6,Pfizer,5,PR,0
2022-02-05,6,Pfizer,5,RJ,0
2022-02-05,6,Pfizer,5,RN,0
2022-02-05,6,Pfizer,5,RS,0
2022-02-05,6,Pfizer,5,SP,0
2022-02-05,7,Coronavac,1,AC,105
2022-02-05,7,Coronavac,1,AL,778
2022-02-05,7,Coronavac,1,AM,3397
2022-02-05,7,Coronavac,1,AP,555
2022-02-05,7,Coronavac,1,BA,4946
2022-02-05,7,Coronavac,1,CE,7029
2022-02-05,7,Coronavac,1,DF,2000
2022-02-05,7,Coronavac,1,ES,2870
2022-02-05,7,Coronavac,1,GO,1834
2022-02-05,7,Coronavac,1,MA,2628
2022-02-05,7,Coronavac,1,MG,13221
2022-02-05,7,Coronavac,1,MS,1115
2022-02-05,7,Coronavac,1,MT,1153
2022-02-05,7,Coronavac,1,PA,2857
2022-02-05,7,Coronavac,1,PB,1476
2022-02-05,7,Coronavac,1,PE,5338
2022-02-05,7,Coronavac,1,PI,1493
2022-02-05,7,Coronavac,1,PR,7129
2022-02-05,7,Coronavac,1,RJ,22473
2022-02-05,7,Coronavac,1,RN,2596
2022-02-05,7,Coronavac,1,RO,48
2022-02-05,7,Coronavac,1,RR,237
2022-02-05,7,Coronavac,1,RS,6377
2022-02-05,7,Coronavac,1,SC,2036
2022-02-05,7,Coronavac,1,SE,1324
2022-02-05,7,Coronavac,1,SP,119653
2022-02-05,7,Coronavac,1,TO,380
2022-02-05,7,Coronavac,2,AC,65
2022-02-05,7,Coronavac,2,AL,497
2022-02-05,7,Coronavac,2,AM,2181
2022-02-05,7,Coronavac,2,AP,239
2022-02-05,7,Coronavac,2,BA,3375
2022-02-05,7,Coronavac,2,CE,4964
2022-02-05,7,Coronavac,2,DF,1221
2022-02-05,7,Coronavac,2,ES,2136
2022-02-05,7,Coronavac,2,GO,1191
2022-02-05,7,Coronavac,2,MA,1254
2022-02-05,7,Coronavac,2,MG,9776
2022-02-05,7,Coronavac,2,MS,626
2022-02-05,7,Coronavac,2,MT,746
2022-02-05,7,Coronavac,2,PA,1700
2022-02-05,7,Coronavac,2,PB,937
2022-02-05,7,Coronavac,2,PE,3990
2022-02-05,7,Coronavac,2,PI,1122
2022-02-05,7,Coronavac,2,PR,5325
2022-02-05,7,Coronavac,2,RJ,12916
2022-02-05,7,Coronavac,2,RN,1980
2022-02-05,7,Coronavac,2,RO,19
2022-02-05,7,Coronavac,2,RR,110
2022-02-05,7,Coronavac,2,RS,4675
2022-02-05,7,Coronavac,2,SC,1234
2022-02-05,7,Coronavac,2,SE,1005
2022-02-05,7,Coronavac,2,SP,1040
2022-02-05,7,Coronavac,2,TO,209
2022-02-05,7,Coronavac,3,AC,0
2022-02-05,7,Coronavac,3,AL,1
2022-02-05,7,Coronavac,3,AM,5
2022-02-05,7,Coronavac,3,AP,0
2022-02-05,7,Coronavac,3,BA,10
2022-02-05,7,Coronavac,3,CE,24
2022-02-05,7,Coronavac,3,DF,2
2022-02-05,7,Coronavac,3,ES,4
2022-02-05,7,Coronavac,3,GO,4
2022-02-05,7,Coronavac,3,MA,0
2022-02-05,7,Coronavac,3,MG,17
2022-02-05,7,Coronavac,3,MS,1
2022-02-05,7,Coronavac,3,MT,5
2022-02-05,7,Coronavac,3,PA,3
2022-02-05,7,Coronavac,3,PB,1
2022-02-05,7,Coronavac,3,PE,8
2022-02-05,7,Coronavac,3,PI,4
2022-02-05,7,Coronavac,3,PR,4
2022-02-05,7,Coronavac,3,RJ,70
2022-02-05,7,Coronavac,3,RN,26
2022-02-05,7,Coronavac,3,RO,2
2022-02-05,7,Coronavac,3,RR,1
2022-02-05,7,Coronavac,3,RS,8
2022-02-05,7,Coronavac,3,SC,2
2022-02-05,7,Coronavac,3,SE,2
2022-02-05,7,Coronavac,3,SP,5
2022-02-05,7,Coronavac,3,TO,1
2022-02-05,7,Coronavac,4,AC,0
2022-02-05,7,Coronavac,4,AL,0
2022-02-05,7,Coronavac,4,AM,0
2022-02-05,7,Coronavac,4,AP,0
2022-02-05,7,Coronavac,4,BA,0
2022-02-05,7,Coronavac,4,CE,0
2022-02-05,7,Coronavac,4,DF,0
2022-02-05,7,Coronavac,4,ES,0
2022-02-05,7,Coronavac,4,GO,0
2022-02-05,7,Coronavac,4,MA,0
2022-02-05,7,Coronavac,4,MG,0
2022-02-05,7,Coronavac,4,MS,0
2022-02-05,7,Coronavac,4,MT,0
2022-02-05,7,Coronavac,4,PA,0
2022-02-05,7,Coronavac,4,PB,0
2022-02-05,7,Coronavac,4,PE,0
